0.0003603747,0.0002252161,-0.0001787089
6.92721E-05,8.29022E-05,0.0005091364
0.0002651713,0.0004353275,-0.0001359856
0.0001730193,0.0004206685,0.000128899
0.0002084155,0.0002807978,0.0008210166
0.0004690042,-0.0004686403,0.0001136406
-8.20769E-05,-0.0002737986,-0.0003196958
0.0002169594,0.0004695317,0.0008423782
0.0003396252,0.0003589788,0.0004029385
-1.4336E-05,0.0002386534,-0.0002342492
0.0003188758,0.0004133391,0.0002198386
0.0002041435,0.0006839186,0.0003174919
9.30729E-05,0.0004475432,0.0002674446
0.0002596788,-3.43693E-05,-4.56563E-05
5.03535E-05,0.0003082834,-9.08209E-05
0.0001382335,0.0005012927,0.0008478712
0.0004055353,3.64822E-05,0.0003693702
-1.8608E-05,-0.0003373206,-0.0003087098
3.99787E-05,0.0001427595,0.0004792301
0.0003188758,0.0005367184,0.0005146294
2.9604E-05,0.000329661,-0.0003569261
0.0001089401,0.0002997323,0.0002131249
0.0004995181,0.000349817,0.0004102625
-3.08135E-05,0.000572755,-0.0003142028
2.53321E-05,0.0002722468,0.0005658974
0.0007186079,-4.04772E-05,0.0005677284
-8.4518E-05,-6.18548E-05,-0.0002910101
-1.4336E-05,0.0002160542,0.0004944884
0.0007533937,0.0002020061,0.0008185753
0.0001571521,0.0003223315,-0.0002946721
-3.6306E-05,0.0004652561,0.000138054
0.0006575801,0.0004524296,0.0007642556
-6.68199E-05,0.0004707532,-0.0004167387
1.49573E-05,2.48773E-05,0.0003858492
0.0003695289,0.0002130003,0.0003242055
0.0004781583,0.0001024475,0.0003998868
-0.0001522588,0.0002636958,0.0001111993
0.000345728,0.0002936244,0.0005298878
0.0003176552,-5.14714E-05,8.73963E-05
8.2443E-06,1.20507E-05,0.0001093683
0.0003085011,0.0003553141,0.0001874909
7.72057E-05,0.0006912481,-0.0001372062
9.5514E-05,0.0003540925,0.0005439254
0.0005074517,6.94649E-05,-0.0001359856
0.0002230621,-0.000147976,0.0002894165
-0.0002981153,0.0005348861,2.94147E-05
0.0005379656,0.0005971866,0.0005353807
0.0003835652,3.09851E-05,0.0003345812
-5.03424E-05,0.0001342085,-2.97876E-05
0.0003188758,0.0006197857,9.7772E-05
-8.20769E-05,0.0003076726,0.0003504498
0.0003036188,-0.0001779047,0.0002454726
0.0004061455,-8.7161E-06,-0.0003013858
-0.0001626336,0.0006307799,0.000766697
8.26982E-05,0.0005874139,0.0001722326
0.0007881796,-0.0002621936,0.0002808719
-0.0001424944,-6.91842E-05,0.0002259419
-1.4336E-05,0.0007755369,-1.7123E-06
0.0005336936,0.0005800845,0.0004780094
-0.000117473,-7.10166E-05,0.0002845339
0.0005556636,-9.17834E-05,-0.0003990391
0.0003292505,0.0002911813,0.0005744421
-0.0003359525,0.0005984081,0.0008344439
0.0007289826,6.82433E-05,-0.0004350487
0.000400653,-0.0002774633,0.0006098414
-0.0004311559,0.0006411634,0.0004865541
0.0006697856,0.0006515468,-0.0001683332
0.0001278588,0.0002337671,0.0003864595
-0.000128458,0.0002801871,0.0001740636
0.0007295929,0.0004115067,-0.0004167387
-0.0002236614,0.0003198883,0.0007959929
-4.60705E-05,4.44225E-05,5.0166E-05
0.0009376977,-0.000147976,-9.02106E-05
-0.0002822481,0.0003430983,0.0004810611
-0.0001260169,0.0005904679,0.0001386643
0.0009566163,0.0003272178,0.0004603098
-0.0002108455,-0.0001003345,0.0001777256
-4.54602E-05,-9.05619E-05,-0.0001616195
0.0006258456,0.0007120149,0.0002869752
-2.59313E-05,0.0005483234,0.0008631296
-1.61668E-05,5.60275E-05,-0.0006700269
0.0008870446,8.90101E-05,0.0003913422
-0.0002291539,0.0004170038,0.0007050533
7.0237E-06,0.0003882967,-0.0003917151
0.0008516485,6.3357E-05,0.0005335497
-9.1231E-05,0.0002869057,0.0005335497
0.0001351821,0.0003485954,-0.0003807291
0.0004037044,0.0003540925,0.0004981504
4.79123E-05,0.0002246053,0.000733739
0.0002743255,6.39678E-05,-0.0009458974
9.06318E-05,0.0005019035,0.0006672127
9.18524E-05,0.000451208,0.0010419571
0.0004439828,-0.0001235445,-0.0007957555
-0.000150428,-0.000116215,0.0003925628
0.0002932441,0.0004518188,0.0008448196
0.0004891433,0.0003009539,-9.81449E-05
-0.000356702,0.0002673605,6.35933E-05
0.0005715309,0.0001696343,0.0004456618
0.0002261135,0.0004676993,-0.0003953771
-0.0001980297,0.000772483,0.0006757573
0.000683822,9.87827E-05,0.0003785252
2.77732E-05,9.87827E-05,-0.0008726575
-0.0001009955,0.0004292196,0.0010035062
0.0006679548,0.0003070618,0.0006684333
9.00215E-05,-0.0004313821,-0.0002885688
-0.0001595822,0.000196509,-5.9846E-06
0.0007259312,0.0005342753,0.0010022855
-0.0001028263,0.0002710252,-0.0003203061
-7.0127E-06,0.0002355995,-7.92246E-05
0.0007948926,0.0002429289,0.0007398423
-0.0002614986,0.0003589788,-0.0003099305
0.0002291649,0.0003192776,0.0003382432
0.0007155565,0.0002044492,0.000746556
-0.0001418841,7.31296E-05,1.9039E-05
0.0001492185,0.000260031,-0.0001219479
0.0006819912,0.0001665803,0.001203085
-0.0001461561,0.0002221621,-0.0002470662
0.0002596788,0.0003956262,-0.0003697431
0.000312773,0.0005629824,0.0010022855
-8.87899E-05,0.0005513774,-0.0002702588
0.0003036188,-4.90282E-05,-0.0003734051
-2.22696E-05,6.64109E-05,0.000720922
0.0002474733,0.0001513106,0.0002515759
0.00035,0.0001787961,-0.0004020907
-0.0002468519,0.0002288808,0.0012348224
0.0004201819,0.0005214487,-0.0004130767
0.0004287258,-9.42266E-05,0.0001923736
-0.0004220017,0.0002985107,0.0006452407
0.0005983831,0.0004536511,-0.0003105408
0.0001089401,0.0004353275,-9.26519E-05
-0.000161413,0.0005733658,0.0007105463
0.0009175585,0.0001201603,-2.30739E-05
-0.0001199141,-5.6622E-06,0.0001185233
-8.08563E-05,0.0001445919,0.000603738
0.0008290682,0.0004518188,-0.0002263148
1.00751E-05,0.0004957956,0.0008136926
-3.93574E-05,0.0003198883,0.0002509656
0.0007717021,-0.0003336559,-9.26519E-05
-0.0003060489,-5.26929E-05,0.0001282886
0.0001351821,0.0004298304,0.0004603098
0.0007729226,0.0005672579,2.4532E-05
-0.0002724836,0.0001378732,0.0007435043
0.000470835,0.0001079446,-2.36843E-05
0.0004891433,-0.0001009453,0.0001118096
-0.0003902673,0.0003999017,0.0007270253
0.0007216593,0.0004457109,-2.97876E-05
0.0004262847,0.000341266,-4.62666E-05
-0.0005013379,0.0007101825,0.0001984769
0.0009084043,0.0001128309,0.0002357072
5.34048E-05,-0.000202947,-3.03979E-05
-0.0003707384,0.0004060096,0.0002473036
0.0008907063,0.0006320015,0.0003089472
-0.0003280189,0.0004933524,0.0005048641
0.0001687474,-0.0002664691,0.0001746739
0.000683822,-0.0002683015,-0.0002049532
-0.0004543464,0.0007859204,0.0006592783
0.0003274197,0.0007114041,0.0001130303
0.0006191326,-0.0003171646,-2.91773E-05
-0.0005934898,9.14533E-05,-1.69706E-05
0.0005837364,0.0004389922,0.0003766942
0.0002962955,6.58001E-05,0.0002381486
-0.00017667,0.0001079446,0.0003675392
0.0009114557,0.0003186668,9.7772E-05
-3.93574E-05,0.0005825276,0.0005585734
-0.0001467663,0.0004426569,0.0002765996
0.001107355,-0.0001907313,5.6117E-06
-0.0002047427,0.0002252161,0.0002033596
-7.41433E-05,0.0011694958,-4.99286E-05
0.0009914021,0.000393183,0.0006727057
-0.0003145928,-0.0001644673,8.6786E-05
0.0003622055,-0.0005150602,-0.0002537798
0.0003493897,0.0004414354,0.0002961302
-0.0002956742,0.0007761477,0.0010810184
0.0008339504,-1.60456E-05,-0.0005009647
0.0001724091,-0.0002188276,1.3546E-05
-0.0004915734,0.0009306773,0.0004291828
0.0007808562,0.0002502584,0.0001588053
-0.0001321197,-0.0001522516,-0.0001939672
-8.87899E-05,0.0004573159,-3.5433E-06
0.0006850426,0.00051473,0.0003260365
-0.0004134578,0.0005342753,0.0003370225
0.0004781583,-0.0004264958,0.0004889954
0.0005562739,-0.0006903567,-2.97876E-05
-0.0005318518,0.0006399418,0.0002949095
0.0003207066,0.0010369546,0.0001801669
0.0006533081,-6.67411E-05,0.0008466506
-0.0002279333,-0.0001815694,-0.0005204953
0.0004323875,0.0001494782,-0.0001726055
1.98396E-05,0.0006436065,0.0009809238
0.0001772913,0.0003424875,0.0002601206
0.0007747534,-0.0003104459,-0.000560167
-0.0003835542,0.0003809672,0.0004615305
0.0003664775,0.000995421,0.0005652871
0.0007582759,-0.0004319929,0.000158195
-0.0006325476,-0.0002108873,-0.0001378166
0.0007021304,0.0005886355,-1.63603E-05
0.0003707494,0.0007162904,0.000633034
-0.0007546032,0.0003290502,0.0001246266
0.0011189502,-0.0004417655,-0.0004271144
0.0002126874,-0.0001754615,0.0006830813
-0.0010139714,0.0010913149,0.0001856599
0.0013459737,0.0001433703,0.0002924682
-0.0001406636,-0.0004332145,0.0002717169
-0.0003957598,0.0003834104,-0.0001481922
0.0010927083,0.000792639,0.0002949095
-0.0003426656,0.0003644759,0.0009882478
-0.0001968091,0.0002288808,-0.0009159911
